Date/Time,strategy,strategy_name,clean_energy_kwh,degraded_energy_kwh,controlled_energy_kwh,excess_before_kwh,excess_after_kwh,recovered_energy_kwh,recovery_fraction,severity_score,uncertainty_score,energy_term,comfort_penalty,degradation_penalty,maintenance_cost,robustness_penalty,switching_penalty,objective
2024-02-19,S0,No corrective control,3037.246289655094,3413.7118032577027,3413.7118032577027,376.46551360260855,376.46551360260855,0.0,0.0,0.4131653891935552,0.2,0.12394961675806657,0.0,0.4131653891935552,0.0,0.020000000000000004,0.0,0.11915213592016323
2024-02-20,S0,No corrective control,3670.0042391132206,4038.9723132340423,4038.9723132340423,368.9680741208217,368.9680741208217,0.0,0.0,0.3351204795065624,0.2,0.10053614385196871,0.0,0.3351204795065624,0.0,0.020000000000000004,0.0,0.09690933665937028
2024-02-21,S0,No corrective control,3464.1794639379887,3989.034078392181,3989.034078392181,524.8546144541924,524.8546144541924,0.0,0.0,0.5050302386831805,0.2,0.15150907160495417,0.0,0.5050302386831805,0.0,0.020000000000000004,0.0,0.14533361802470646
2024-02-22,S0,No corrective control,3383.8549834199143,3791.020985640469,3791.020985640469,407.1660022205547,407.1660022205547,0.0,0.0,0.40108693015862223,0.2,0.12032607904758666,0.0,0.40108693015862223,0.0,0.020000000000000004,0.0,0.11570977509520733
2024-02-23,S0,No corrective control,3777.962099648393,4322.516781318606,4322.516781318606,544.5546816702131,544.5546816702131,0.0,0.0,0.48046598254730477,0.2,0.14413979476419142,0.0,0.48046598254730477,0.0,0.020000000000000004,0.0,0.13833280502598186
2024-02-24,S0,No corrective control,3911.584662665886,4381.409285479097,4381.409285479097,469.82462281321114,469.82462281321114,0.0,0.0,0.4003702363882099,0.2,0.12011107091646298,0.0,0.4003702363882099,0.0,0.020000000000000004,0.0,0.11550551737063981
2024-02-25,S0,No corrective control,3889.790079117392,4529.305746672866,4529.305746672866,639.515667555474,639.515667555474,0.0,0.0,0.548029289111477,0.2,0.16440878673344309,0.0,0.548029289111477,0.0,0.020000000000000004,0.0,0.15758834739677094
2024-02-26,S0,No corrective control,3367.055261927705,3899.563897101364,3899.563897101364,532.5086351736591,532.5086351736591,0.0,0.0,0.5271754235764928,0.2,0.15815262707294783,0.0,0.5271754235764928,0.0,0.020000000000000004,0.0,0.15164499571930046
2024-02-27,S0,No corrective control,3534.762026306936,3939.6220195743726,3939.6220195743726,404.8599932674365,404.8599932674365,0.0,0.0,0.3817890146062891,0.2,0.11453670438188673,0.0,0.3817890146062891,0.0,0.020000000000000004,0.0,0.11020986916279239
2024-02-28,S0,No corrective control,3735.898153762402,4265.959012771687,4265.959012771687,530.0608590092852,530.0608590092852,0.0,0.0,0.47294370919923134,0.2,0.1418831127597694,0.0,0.47294370919923134,0.0,0.020000000000000004,0.0,0.13618895712178092
2024-02-29,S0,No corrective control,3938.461547934152,4471.009138845959,4471.009138845959,532.5475909118068,532.5475909118068,0.0,0.0,0.45072387143244197,0.2,0.1352171614297326,0.0,0.45072387143244197,0.0,0.020000000000000004,0.0,0.129856303358246
2024-03-01,S0,No corrective control,3511.60737454303,4044.1590489196087,4044.1590489196087,532.5516743765788,532.5516743765788,0.0,0.0,0.5055155826334187,0.2,0.1516546747900256,0.0,0.5055155826334187,0.0,0.020000000000000004,0.0,0.14547194105052433
2024-03-02,S0,No corrective control,3609.503506320574,3973.5499079709207,3973.5499079709207,364.0464016503465,364.0464016503465,0.0,0.0,0.33619249943274065,0.2,0.1008577498298222,0.0,0.33619249943274065,0.0,0.020000000000000004,0.0,0.09721486233833108
2024-03-03,S0,No corrective control,3343.4192616002656,3803.9275161079145,3803.9275161079145,460.50825450764887,460.50825450764887,0.0,0.0,0.4591190619302659,0.2,0.13773571857907976,0.0,0.4591190619302659,0.0,0.020000000000000004,0.0,0.13224893265012577
2024-03-04,S0,No corrective control,3326.8503237734103,3814.2322853970527,3814.2322853970527,487.3819616236424,487.3819616236424,0.0,0.0,0.48833171938519876,0.2,0.14649951581555962,0.0,0.48833171938519876,0.0,0.020000000000000004,0.0,0.14057454002478165
2024-03-05,S0,No corrective control,3940.133538085604,4275.471998604533,4275.471998604533,335.33846051892897,335.33846051892897,0.0,0.0,0.28369466607965116,0.2,0.08510839982389534,0.0,0.28369466607965116,0.0,0.020000000000000004,0.0,0.08225297983270057
2024-03-06,S0,No corrective control,4114.17904366315,4518.891657589931,4518.891657589931,404.71261392678116,404.71261392678116,0.0,0.0,0.32790066550469193,0.2,0.09837019965140757,0.0,0.32790066550469193,0.0,0.020000000000000004,0.0,0.09485168966883718
2024-03-07,S0,No corrective control,3696.899766533756,3993.223089869412,3993.223089869412,296.3233233356559,296.3233233356559,0.0,0.0,0.2671818208490328,0.2,0.08015454625470983,0.0,0.2671818208490328,0.0,0.020000000000000004,0.0,0.07754681894197434
2024-03-08,S0,No corrective control,4031.019646935152,4513.616694676081,4513.616694676081,482.59704774092916,482.59704774092916,0.0,0.0,0.39906945802811566,0.2,0.11972083740843469,0.0,0.39906945802811566,0.0,0.020000000000000004,0.0,0.11513479553801297
2024-03-09,S0,No corrective control,3850.165371336437,4397.1892849255,4397.1892849255,547.0239135890629,547.0239135890629,0.0,0.0,0.4735934354590978,0.2,0.14207803063772934,0.0,0.4735934354590978,0.0,0.020000000000000004,0.0,0.1363741291058429
2024-03-10,S0,No corrective control,3560.1077640461317,4129.733045442755,4129.733045442755,569.625281396623,569.625281396623,0.0,0.0,0.5333408603987808,0.2,0.16000225811963423,0.0,0.5333408603987808,0.0,0.020000000000000004,0.0,0.15340214521365253
2024-03-11,S0,No corrective control,3874.2822923261056,4375.043288810466,4375.043288810466,500.7609964843605,500.7609964843605,0.0,0.0,0.43084194585427354,0.2,0.12925258375628207,0.0,0.43084194585427354,0.0,0.020000000000000004,0.0,0.12418995456846797
2024-03-12,S0,No corrective control,4239.74167347358,4935.643250498724,4935.643250498724,695.9015770251444,695.9015770251444,0.0,0.0,0.5471257689897563,0.2,0.16413773069692686,0.0,0.5471257689897563,0.0,0.020000000000000004,0.0,0.15733084416208054
2024-03-13,S0,No corrective control,3780.29346300663,4153.200655429296,4153.200655429296,372.9071924226655,372.9071924226655,0.0,0.0,0.32881679343317116,0.2,0.09864503802995135,0.0,0.32881679343317116,0.0,0.020000000000000004,0.0,0.09511278612845378
2024-03-14,S0,No corrective control,4273.384654618698,4667.583543510788,4667.583543510788,394.1988888920905,394.1988888920905,0.0,0.0,0.3074837400576131,0.2,0.09224512201728392,0.0,0.3074837400576131,0.0,0.020000000000000004,0.0,0.08903286591641972
2024-03-15,S0,No corrective control,3031.2541842631244,3422.961110049196,3422.961110049196,391.7069257860717,391.7069257860717,0.0,0.0,0.43074241658742407,0.2,0.1292227249762272,0.0,0.43074241658742407,0.0,0.020000000000000004,0.0,0.12416158872741585
2024-03-16,S0,No corrective control,4077.166591555755,4646.470377717128,4646.470377717128,569.303786161373,569.303786161373,0.0,0.0,0.46544070363346735,0.2,0.1396322110900402,0.0,0.46544070363346735,0.0,0.020000000000000004,0.0,0.1340506005355382
2024-03-17,S0,No corrective control,3870.356076525418,4378.201068252214,4378.201068252214,507.84499172679625,507.84499172679625,0.0,0.0,0.4373800770829938,0.2,0.13121402312489816,0.0,0.4373800770829938,0.0,0.020000000000000004,0.0,0.12605332196865324
2024-03-18,S0,No corrective control,3768.409814144,4097.062009584798,4097.062009584798,328.6521954407981,328.6521954407981,0.0,0.0,0.2907081161990976,0.2,0.08721243485972928,0.0,0.2907081161990976,0.0,0.020000000000000004,0.0,0.0842518131167428
2024-03-19,S0,No corrective control,3899.730152894144,4412.585477611385,4412.585477611385,512.8553247172408,512.8553247172408,0.0,0.0,0.43836821575686946,0.2,0.13151046472706082,0.0,0.43836821575686946,0.0,0.020000000000000004,0.0,0.12633494149070779
2024-03-20,S0,No corrective control,3290.236808481253,3637.552832462928,3637.552832462928,347.31602398167524,347.31602398167524,0.0,0.0,0.35186527515425614,0.2,0.10555958254627683,0.0,0.35186527515425614,0.0,0.020000000000000004,0.0,0.101681603418963
2024-03-21,S0,No corrective control,3835.122902669551,4409.58267122796,4409.58267122796,574.4597685584095,574.4597685584095,0.0,0.0,0.49929713956801725,0.2,0.14978914187040518,0.0,0.49929713956801725,0.0,0.020000000000000004,0.0,0.14369968477688494
2024-03-22,S0,No corrective control,4022.8823481685695,4601.901167579528,4601.901167579528,579.0188194109587,579.0188194109587,0.0,0.0,0.4797711104448605,0.2,0.14393133313345813,0.0,0.4797711104448605,0.0,0.020000000000000004,0.0,0.13813476647678524
2024-03-23,S0,No corrective control,4374.043656295816,4881.475560067039,4881.475560067039,507.431903771223,507.431903771223,0.0,0.0,0.3866993135294437,0.2,0.11600979405883312,0.0,0.3866993135294437,0.0,0.020000000000000004,0.0,0.11160930435589146
2024-03-24,S0,No corrective control,3790.3195788610665,4268.710834921493,4268.710834921493,478.3912560604267,478.3912560604267,0.0,0.0,0.4207132108582218,0.2,0.12621396325746653,0.0,0.4207132108582218,0.0,0.020000000000000004,0.0,0.1213032650945932
2024-03-25,S0,No corrective control,3718.571618332863,4146.426326154591,4146.426326154591,427.85470782172797,427.85470782172797,0.0,0.0,0.3835296199149598,0.2,0.11505888597448793,0.0,0.3835296199149598,0.0,0.020000000000000004,0.0,0.11070594167576354
2024-03-26,S0,No corrective control,3826.10095500441,4353.4738895887285,4353.4738895887285,527.3729345843185,527.3729345843185,0.0,0.0,0.45945201201459207,0.2,0.1378356036043776,0.0,0.45945201201459207,0.0,0.020000000000000004,0.0,0.13234382342415874
2024-03-27,S0,No corrective control,4266.94179082624,4954.306834441102,4954.306834441102,687.3650436148619,687.3650436148619,0.0,0.0,0.5369693153479541,0.2,0.16109079460438624,0.0,0.5369693153479541,0.0,0.020000000000000004,0.0,0.15443625487416693
2024-03-28,S0,No corrective control,4106.819644205776,4596.618314942718,4596.618314942718,489.79867073694186,489.79867073694186,0.0,0.0,0.39754904700850313,0.2,0.11926471410255095,0.0,0.39754904700850313,0.0,0.020000000000000004,0.0,0.1147014783974234
2024-03-29,S0,No corrective control,3865.314770767783,4456.407901467639,4456.407901467639,591.0931306998559,591.0931306998559,0.0,0.0,0.5097412636525888,0.2,0.15292237909577663,0.0,0.5097412636525888,0.0,0.020000000000000004,0.0,0.14667626014098784
2024-03-30,S0,No corrective control,4194.442191696692,4744.16469601343,4744.16469601343,549.7225043167382,549.7225043167382,0.0,0.0,0.4368658009758466,0.2,0.13105974029275397,0.0,0.4368658009758466,0.0,0.020000000000000004,0.0,0.1259067532781163
2024-03-31,S0,No corrective control,4085.970159628437,4601.551672305662,4601.551672305662,515.5815126772245,515.5815126772245,0.0,0.0,0.42061125635183266,0.2,0.1261833769055498,0.0,0.42061125635183266,0.0,0.020000000000000004,0.0,0.1212742080602723
2024-04-01,S0,No corrective control,4363.986273032499,4984.466284572134,4984.466284572134,620.4800115396347,620.4800115396347,0.0,0.0,0.4739397825133152,0.2,0.14218193475399454,0.0,0.4739397825133152,0.0,0.020000000000000004,0.0,0.13647283801629484
2024-04-02,S0,No corrective control,3879.478773843658,4355.412754649186,4355.412754649186,475.93398080552834,475.93398080552834,0.0,0.0,0.40893292505717105,0.2,0.12267987751715131,0.0,0.40893292505717105,0.0,0.020000000000000004,0.0,0.11794588364129376
2024-04-03,S0,No corrective control,4008.649080106218,4546.617162999974,4546.617162999974,537.9680828937562,537.9680828937562,0.0,0.0,0.447339467023557,0.2,0.13420184010706707,0.0,0.447339467023557,0.0,0.020000000000000004,0.0,0.12889174810171375
2024-04-04,S0,No corrective control,4006.314402254879,4490.933268167788,4490.933268167788,484.61886591290886,484.61886591290886,0.0,0.0,0.40321254337914686,0.2,0.12096376301374405,0.0,0.40321254337914686,0.0,0.020000000000000004,0.0,0.11631557486305684
2024-04-05,S0,No corrective control,3702.032552686816,4410.911591351593,4410.911591351593,708.8790386647775,708.8790386647775,0.0,0.0,0.6382791332203853,0.2,0.19148373996611562,0.0,0.6382791332203853,0.0,0.020000000000000004,0.0,0.18330955296780982
2024-04-06,S0,No corrective control,4247.199294992803,4884.218771967093,4884.218771967093,637.0194769742902,637.0194769742902,0.0,0.0,0.4999525826547223,0.2,0.1499857747964167,0.0,0.4999525826547223,0.0,0.020000000000000004,0.0,0.14388648605659587
2024-04-07,S0,No corrective control,4254.086834785999,4827.424593088876,4827.424593088876,573.3377583028769,573.3377583028769,0.0,0.0,0.449244675821416,0.2,0.1347734027464248,0.0,0.449244675821416,0.0,0.020000000000000004,0.0,0.12943473260910357
2024-04-08,S0,No corrective control,4194.837039812997,4848.557185511409,4848.557185511409,653.7201456984121,653.7201456984121,0.0,0.0,0.5194640773042238,0.2,0.15583922319126717,0.0,0.5194640773042238,0.0,0.020000000000000004,0.0,0.1494472620317038
2024-04-09,S0,No corrective control,4140.580125593448,4760.1408334977705,4760.1408334977705,619.560707904322,619.560707904322,0.0,0.0,0.49877125838377023,0.2,0.14963137751513106,0.0,0.49877125838377023,0.0,0.020000000000000004,0.0,0.14354980863937453
2024-04-10,S0,No corrective control,3804.113587831351,4367.953724648999,4367.953724648999,563.8401368176478,563.8401368176478,0.0,0.0,0.4940617779494169,0.2,0.14821853338482507,0.0,0.4940617779494169,0.0,0.020000000000000004,0.0,0.14220760671558383
2024-04-11,S0,No corrective control,4120.409775308792,4810.886837164369,4810.886837164369,690.4770618555776,690.4770618555776,0.0,0.0,0.5585828428952248,0.2,0.1675748528685674,0.0,0.5585828428952248,0.0,0.020000000000000004,0.0,0.16059611022513903
2024-04-12,S0,No corrective control,4161.772297920051,4876.42116417591,4876.42116417591,714.6488662558595,714.6488662558595,0.0,0.0,0.5723914517644506,0.2,0.1717174355293352,0.0,0.5723914517644506,0.0,0.020000000000000004,0.0,0.16453156375286843
2024-04-13,S0,No corrective control,4041.986143064844,4625.551075789743,4625.551075789743,583.5649327248989,583.5649327248989,0.0,0.0,0.4812526252109725,0.2,0.14437578756329175,0.0,0.4812526252109725,0.0,0.020000000000000004,0.0,0.13855699818512718
2024-04-14,S0,No corrective control,4252.460313212681,4866.424282861864,4866.424282861864,613.9639696491831,613.9639696491831,0.0,0.0,0.4812617672500126,0.2,0.14437853017500377,0.0,0.4812617672500126,0.0,0.020000000000000004,0.0,0.13855960366625358
2024-04-15,S0,No corrective control,4440.326632416556,5115.256228628171,5115.256228628171,674.9295962116148,674.9295962116148,0.0,0.0,0.5066666276937817,0.2,0.15199998830813452,0.0,0.5066666276937817,0.0,0.020000000000000004,0.0,0.1457999888927278
2024-04-16,S0,No corrective control,4903.315727756613,5434.923569393781,5434.923569393781,531.6078416371674,531.6078416371674,0.0,0.0,0.3613934401081905,0.2,0.10841803203245715,0.0,0.3613934401081905,0.0,0.020000000000000004,0.0,0.1043971304308343
2024-04-17,S0,No corrective control,4408.25967954497,4966.9605059906,4966.9605059906,558.7008264456299,558.7008264456299,0.0,0.0,0.4224651503162659,0.2,0.12673954509487975,0.0,0.4224651503162659,0.0,0.020000000000000004,0.0,0.12180256784013578
2024-04-18,S0,No corrective control,4451.650167361348,5302.638349139445,5302.638349139445,850.988181778097,850.988181778097,0.0,0.0,0.6372080388057596,0.2,0.1911624116417279,0.0,0.6372080388057596,0.0,0.020000000000000004,0.0,0.1830042910596415
